x B1 B2 B3 B4 B5 B6 B7 B8 knots
0.2983 0 0.030702 0.69995 0.26506 0.0042862 0 0 0 0
0.2993 0 0.029927 0.69757 0.26807 0.0044383 0 0 0 0
0.3003 0 0.029162 0.69515 0.27109 0.0045945 0 0 0 0
0.3013 0 0.028409 0.69271 0.27413 0.0047548 0 0 0 0
0.3023 0 0.027667 0.69024 0.27718 0.0049192 0 0 0 0
0.3033 0 0.026935 0.68773 0.28024 0.005088 0 0 0 0
0.3043 0 0.026214 0.6852 0.28332 0.005261 0 0 0 0
0.30531 0 0.025504 0.68264 0.28642 0.0054385 0 0 0 0
0.30631 0 0.024805 0.68005 0.28952 0.0056205 0 0 0 0
0.30731 0 0.024117 0.67743 0.29265 0.005807 0 0 0 0
0.30831 0 0.02344 0.67478 0.29578 0.0059983 0 0 0 0
0.30931 0 0.022773 0.6721 0.29893 0.0061942 0 0 0 0
0.31031 0 0.022117 0.6694 0.30209 0.006395 0 0 0 0
0.31131 0 0.021472 0.66666 0.30526 0.0066007 0 0 0 0
0.31231 0 0.020838 0.6639 0.30845 0.0068115 0 0 0 0
0.31331 0 0.020215 0.66111 0.31165 0.0070273 0 0 0 0
0.31431 0 0.019602 0.65829 0.31486 0.0072483 0 0 0 0
0.31532 0 0.019 0.65544 0.31808 0.0074745 0 0 0 0
0.31632 0 0.018409 0.65257 0.32132 0.0077062 0 0 0 0
0.31732 0 0.017828 0.64966 0.32457 0.0079432 0 0 0 0
0.31832 0 0.017258 0.64673 0.32782 0.0081859 0 0 0 0
0.31932 0 0.016699 0.64377 0.33109 0.0084341 0 0 0 0
0.32032 0 0.01615 0.64079 0.33437 0.0086881 0 0 0 0
0.32132 0 0.015612 0.63778 0.33766 0.008948 0 0 0 0
0.32232 0 0.015085 0.63474 0.34096 0.0092137 0 0 0 0
0.32332 0 0.014568 0.63168 0.34427 0.0094856 0 0 0 0
0.32432 0 0.014061 0.62859 0.34759 0.0097635 0 0 0 0
0.32533 0 0.013565 0.62547 0.35092 0.010048 0 0 0 0
0.32633 0 0.013079 0.62233 0.35425 0.010338 0 0 0 0
0.32733 0 0.012603 0.61916 0.3576 0.010635 0 0 0 0
0.32833 0 0.012138 0.61597 0.36095 0.010939 0 0 0 0
0.32933 0 0.011683 0.61275 0.36432 0.011249 0 0 0 0
0.33033 0 0.011238 0.60951 0.36769 0.011566 0 0 0 0
0.33133 0 0.010803 0.60624 0.37106 0.01189 0 0 0 0
0.33233 0 0.010379 0.60295 0.37445 0.01222 0 0 0 0
0.33333 0 0.0099643 0.59964 0.37784 0.012558 0 0 0 0
0.33433 0 0.0095597 0.5963 0.38124 0.012904 0 0 0 0
0.33534 0 0.0091651 0.59294 0.38464 0.013256 0 0 0 0
0.33634 0 0.0087804 0.58956 0.38805 0.013616 0 0 0 0
0.33734 0 0.0084055 0.58615 0.39146 0.013983 0 0 0 0
0.33834 0 0.0080403 0.58272 0.39488 0.014359 0 0 0 0
0.33934 0 0.0076848 0.57927 0.3983 0.014742 0 0 0 0
0.34034 0 0.007339 0.5758 0.40173 0.015133 0 0 0 0
0.34134 0 0.0070026 0.5723 0.40516 0.015532 0 0 0 0
0.34234 0 0.0066758 0.56879 0.4086 0.015939 0 0 0 0
0.34334 0 0.0063583 0.56525 0.41204 0.016354 0 0 0 0
0.34434 0 0.0060502 0.5617 0.41548 0.016778 0 0 0 0
0.34535 0 0.0057513 0.55812 0.41892 0.017211 0 0 0 0
0.34635 0 0.0054615 0.55452 0.42236 0.017652 0 0 0 0
0.34735 0 0.0051809 0.55091 0.42581 0.018102 0 0 0 0
0.34835 0 0.0049092 0.54728 0.42925 0.018561 0 0 0 0
0.34935 0 0.0046464 0.54362 0.4327 0.019029 0 0 0 0
0.35035 0 0.0043924 0.53995 0.43615 0.019506 0 0 0 0
0.35135 0 0.0041471 0.53627 0.43959 0.019993 0 0 0 0
0.35235 0 0.0039104 0.53256 0.44304 0.020489 0 0 0 0
0.35335 0 0.0036823 0.52884 0.44648 0.020995 0 0 0 0
0.35435 0 0.0034625 0.5251 0.44992 0.021511 0 0 0 0
0.35536 0 0.0032511 0.52135 0.45336 0.022037 0 0 0 0
0.35636 0 0.0030478 0.51758 0.4568 0.022573 0 0 0 0
0.35736 0 0.0028526 0.5138 0.46023 0.023119 0 0 0 0
0.35836 0 0.0026654 0.51 0.46366 0.023675 0 0 0 0
0.35936 0 0.002486 0.50619 0.46708 0.024242 0 0 0 0
0.36036 0 0.0023144 0.50237 0.4705 0.02482 0 0 0 0
0.36136 0 0.0021504 0.49853 0.47391 0.025409 0 0 0 0
0.36236 0 0.0019938 0.49468 0.47732 0.026009 0 0 0 0
0.36336 0 0.0018446 0.49082 0.48072 0.02662 0 0 0 0
0.36436 0 0.0017027 0.48695 0.48411 0.027242 0 0 0 0
0.36537 0 0.0015678 0.48306 0.48749 0.027876 0 0 0 0
0.36637 0 0.0014398 0.47917 0.49087 0.028522 0 0 0 0
0.36737 0 0.0013187 0.47527 0.49423 0.029179 0 0 0 0
0.36837 0 0.0012042 0.47136 0.49759 0.029849 0 0 0 0
0.36937 0 0.0010963 0.46744 0.50094 0.03053 0 0 0 0
0.37037 0 0.00099465 0.46351 0.50427 0.031225 0 0 0 0
0.37137 0 0.00089924 0.45957 0.5076 0.031931 0 0 0 0
0.37237 0 0.00080989 0.45563 0.51091 0.032651 0 0 0 0
0.37337 0 0.00072641 0.45169 0.5142 0.033383 0 0 0 0
0.37437 0 0.00064866 0.44773 0.51749 0.034129 0 0 0 0
0.37538 0 0.00057645 0.44378 0.52076 0.034888 0 0 0 0
0.37638 0 0.00050962 0.43982 0.52401 0.03566 0 0 0 0
0.37738 0 0.00044798 0.43585 0.52725 0.036446 0 0 0 0
0.37838 0 0.00039137 0.43189 0.53048 0.037246 0 0 0 0
